Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
306026,1021,2216,94,28,9999,0,1117,0,4174,4662,2,3,1171,490,1804,1,1,72,72,45,0,58,0,39,2,1440,1584,9751,853,0,33,19,19,21,31,33,5,0,0,77,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
307027,1021,2216,94,28,9999,0,1075,0,4174,4487,2,3,1171,490,1804,1,1,72,72,44,0,52,0,8,2,1440,1584,9633,849,0,25,30,30,16,11,0,25,10,22,77,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
308027,1021,2216,94,28,9999,0,981,0,4174,4094,2,3,1171,490,1804,1,1,72,72,46,0,66,0,9,2,1440,1584,9503,845,0,22,15,16,23,25,19,22,0,14,76,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
309027,1021,2216,94,28,9999,0,1049,0,4174,4378,2,3,1171,490,1804,1,1,72,72,44,0,71,0,6,2,1440,1584,7724,831,0,33,25,30,27,27,4,33,0,0,63,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
310027,1021,2216,94,28,9999,0,996,0,4183,4166,2,3,1171,490,1804,1,1,72,72,45,0,72,0,11,2,1440,1584,7748,843,0,33,17,30,21,11,0,33,9,10,63,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
311028,1021,2216,94,28,9999,0,998,0,4183,4174,2,3,1171,490,1804,1,1,72,72,44,0,72,0,49,2,1440,1584,6926,829,0,33,21,47,15,5,0,33,5,22,57,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
312027,1021,2216,94,28,9999,0,1328,0,4183,5555,2,3,1171,490,1804,1,1,72,72,45,0,72,0,114,2,1440,1584,7364,846,0,30,44,31,25,39,5,30,0,5,59,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
313027,1021,2216,94,28,9999,0,1294,0,4183,5412,2,3,1171,490,1804,1,1,72,72,45,0,72,0,108,2,1440,1584,7395,840,0,30,47,63,52,47,14,11,30,14,62,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
314028,1021,2216,94,28,9999,0,1185,0,4168,4939,2,3,1171,490,1804,1,1,72,72,46,0,72,0,81,2,1440,1584,7680,834,0,33,28,26,47,54,33,10,18,5,63,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
315027,1021,2216,94,28,9999,0,1186,0,4168,4943,2,3,1171,490,1804,1,1,72,72,46,0,72,0,111,2,1440,1584,6951,840,0,40,33,23,63,38,40,14,14,18,58,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
316027,1021,2216,94,28,9999,0,1219,0,4168,5080,2,3,1171,490,2000,1,1,72,72,46,0,72,0,91,2,1440,1584,7816,829,0,57,35,31,47,50,23,57,45,10,63,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
317028,1021,2216,94,28,9999,0,1244,0,4168,5184,2,3,1171,490,2000,1,1,72,72,45,0,72,0,68,2,1440,1584,6510,837,0,30,25,44,31,41,14,10,30,10,54,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
318028,1021,2216,94,28,9999,0,1238,0,4168,5159,2,3,1171,490,2000,1,1,72,72,44,0,72,0,8,2,1440,1584,6704,828,0,38,29,27,50,47,38,10,0,10,56,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
319028,1021,2216,94,28,9999,0,1240,0,4168,5168,2,3,1171,490,2000,1,1,72,72,44,0,72,0,41,2,1440,1584,6284,828,0,36,15,44,26,44,5,36,14,26,53,0,0,10301,2334,0,2200,5,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
320069,1025,2222,94,28,9999,0,1178,0,4162,4902,2,3,1171,490,2000,1,1,72,72,45,0,72,0,41,2,1440,1584,6202,839,0,31,33,42,52,57,26,31,25,21,52,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
321028,1025,2222,94,28,9999,0,1022,0,4162,4253,2,3,1171,490,2000,1,1,72,72,44,0,72,0,10,2,1440,1584,6138,831,0,33,18,36,39,50,5,33,18,14,52,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
322028,1025,2222,94,28,9999,0,1038,0,4162,4320,2,3,1171,490,2000,1,1,72,72,45,0,72,0,22,2,1440,1584,6167,831,0,30,14,31,19,19,0,0,30,14,52,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
323029,1025,2222,94,28,9999,0,979,0,4162,4074,2,3,1171,490,1555,1,1,72,72,45,0,72,0,25,2,1440,1584,6159,824,0,33,19,0,23,25,4,9,33,21,52,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
324028,1025,2222,94,28,9999,0,964,0,4162,4012,2,3,1171,490,1804,1,1,72,72,45,0,72,0,17,2,1440,1584,6161,824,0,33,19,15,14,11,5,0,33,19,52,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
325029,1025,2222,94,28,9999,0,1080,0,4162,4494,2,3,1171,490,1804,1,1,72,72,45,0,72,0,8,2,1440,1584,6320,831,0,26,11,19,23,10,0,0,26,18,53,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
326029,1025,2222,94,28,9999,0,991,0,4162,4124,2,3,1171,490,1804,1,1,72,72,46,0,72,0,10,2,1440,1584,6079,833,0,33,28,19,11,23,0,33,9,26,53,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
327029,1025,2222,94,28,9999,0,983,0,4162,4091,2,3,1171,490,1804,1,1,72,72,46,0,72,0,48,2,1440,1584,6770,833,0,36,16,33,19,15,5,36,9,22,57,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
328029,1025,2222,94,28,9999,0,987,0,4162,4107,2,3,1171,490,1804,1,1,72,72,45,0,72,0,99,2,1440,1584,6545,834,0,38,21,15,21,15,38,0,9,14,54,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
329029,1025,2222,94,28,9999,0,974,0,4162,4053,2,3,1171,490,1804,1,1,72,72,46,0,72,0,81,2,1440,1584,6988,827,0,35,28,11,27,31,35,5,5,14,57,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
330029,1025,2222,94,28,9999,0,983,0,4184,4112,2,3,1171,490,1804,1,1,72,72,45,0,72,0,50,2,1440,1584,6501,836,0,39,23,5,11,19,39,9,5,21,54,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
331029,1025,2222,94,29,9999,0,974,0,4184,4075,2,3,1171,490,1804,1,1,72,72,45,0,72,0,51,2,1440,1584,6422,815,0,36,19,19,23,14,5,36,9,14,54,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
332029,1025,2222,94,29,9999,0,971,0,4184,4062,2,3,1171,490,1804,1,1,72,72,45,0,72,0,68,2,1440,1584,6839,834,0,33,21,19,23,19,5,33,9,18,56,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
333029,1025,2222,94,29,9999,0,1051,0,4184,4397,2,3,1171,490,1804,1,1,72,72,44,0,72,0,16,2,1440,1584,6789,845,0,19,21,27,15,23,19,5,14,5,55,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
334029,1025,2222,94,29,9999,0,1035,0,4184,4330,2,3,1171,490,1804,1,1,72,72,44,0,72,0,13,2,1440,1584,6371,831,0,30,28,21,11,19,9,30,5,5,55,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
335030,1025,2222,94,29,9999,0,999,0,4184,4179,2,3,1171,490,2000,1,1,72,72,45,0,70,1,68,2,1440,1584,6960,826,0,33,22,19,23,14,0,33,0,14,56,0,0,10302,2340,0,2206,5,2212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
336030,1025,2222,94,29,9999,0,1050,0,4184,4393,2,3,1171,490,1353,1,1,71,72,46,0,72,0,89,2,1440,1584,6780,831,0,26,19,31,15,16,26,10,5,5,56,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
337030,1025,2222,94,29,9999,0,993,0,4184,4154,2,3,1171,490,1353,1,1,72,72,46,0,72,0,13,2,1440,1584,6834,837,0,33,22,15,15,15,33,13,0,0,57,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
338030,1025,2222,94,29,9999,0,1008,0,4184,4217,2,3,1171,490,1555,1,1,72,72,46,0,72,0,81,2,1440,1584,7280,843,0,30,14,25,23,27,30,0,5,10,59,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
339030,1025,2222,94,29,9999,0,991,0,4184,4146,2,3,1171,490,1555,1,1,72,72,44,0,72,0,69,2,1440,1584,6945,831,0,35,15,15,30,28,35,0,5,21,57,0,0,10302,2340,0,2206,5,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
340071,1001,2241,94,29,9999,0,1002,0,4182,4190,2,3,1171,490,1555,1,1,72,72,46,0,72,0,22,2,1440,1584,6772,837,0,33,15,39,11,5,5,33,0,0,56,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
341030,1001,2241,94,28,9999,0,1055,0,4182,4412,2,3,1171,490,1804,1,1,72,72,46,0,72,0,19,2,1440,1584,7207,846,0,33,25,25,19,27,31,33,10,10,59,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
342030,1001,2241,94,28,9999,0,994,0,4182,4156,2,3,1171,490,1353,1,1,72,72,46,0,72,0,76,2,1440,1584,7299,836,0,36,15,30,19,27,5,9,36,14,59,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
343030,1001,2241,94,28,9999,0,981,0,4182,4102,2,3,1171,490,1555,1,1,72,72,46,0,72,0,2,2,1440,1584,7398,832,0,34,23,25,15,23,4,0,34,18,60,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
344031,1001,2241,94,28,9999,0,1001,0,4182,4186,2,3,1171,490,1555,1,1,72,72,45,0,72,0,3,2,1440,1584,7454,830,0,33,11,34,19,19,10,0,33,10,61,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
345030,1001,2241,94,28,9999,0,975,0,4182,4077,2,3,1171,490,2000,1,1,72,72,45,0,71,0,11,2,1440,1584,7081,832,0,35,23,25,30,23,9,0,35,14,58,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
346030,1001,2241,94,28,9999,0,1048,0,4182,4382,2,3,1171,490,2000,1,1,72,72,45,0,72,0,24,2,1440,1584,7013,832,0,40,11,28,19,14,40,0,0,21,57,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
347030,1001,2241,94,28,9999,0,1027,0,4182,4294,2,3,1171,490,2000,1,1,72,72,45,0,72,0,9,2,1440,1584,6270,828,0,30,27,19,15,31,0,30,9,26,53,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
348031,1001,2241,94,28,9999,0,994,0,4182,4156,2,3,1171,490,2000,1,1,72,72,45,0,71,0,17,2,1440,1584,7170,836,0,38,27,36,23,19,0,38,9,14,59,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
349031,1001,2241,94,28,9999,0,985,0,4182,4119,2,3,1171,490,2000,1,1,72,72,44,0,72,0,83,2,1440,1584,7186,826,0,38,34,23,14,37,38,5,0,14,59,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
350031,1001,2241,94,28,9999,0,991,0,4183,4145,2,3,1171,490,1353,1,1,72,72,45,0,72,0,5,2,1440,1584,7379,842,0,40,11,39,27,19,0,40,17,19,60,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
351031,1001,2241,94,28,9999,0,1005,0,4183,4203,2,3,1171,490,1555,1,1,72,72,45,0,72,0,5,2,1440,1584,7855,839,0,28,23,15,23,19,28,10,0,22,63,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
352031,1001,2241,94,28,9999,0,965,0,4183,4036,2,3,1171,490,1555,1,1,72,72,46,0,72,0,8,2,1440,1584,7795,839,0,38,34,19,27,39,38,10,9,22,64,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
353031,1001,2241,94,28,9999,0,988,0,4183,4132,2,3,1171,490,2000,1,1,72,72,45,0,71,0,8,2,1440,1584,7092,836,0,33,30,14,22,23,9,0,33,10,58,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
354031,1001,2241,94,28,9999,0,981,0,4183,4103,2,3,1171,490,2000,1,1,72,72,45,0,72,0,25,2,1440,1584,6968,824,0,33,11,31,19,19,17,9,33,22,57,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
355031,1001,2241,94,28,9999,0,1004,0,4183,4199,2,3,1171,490,2000,1,1,72,72,45,0,72,0,13,2,1440,1584,6959,839,0,38,26,27,23,27,38,0,13,19,58,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
356031,1001,2241,94,28,9999,0,972,0,4183,4065,2,3,1171,490,2000,1,1,72,72,45,0,72,0,9,2,1440,1584,6934,829,0,33,28,28,11,16,0,33,0,18,57,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
357031,1001,2241,94,28,9999,0,959,0,4183,4011,2,3,1171,490,2000,1,1,72,72,45,0,72,0,20,2,1440,1584,6683,833,0,36,27,41,23,28,5,36,9,5,55,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
358032,1001,2241,94,28,9999,0,964,0,4183,4032,2,3,1171,490,2000,1,1,72,72,45,0,72,0,26,2,1440,1584,6974,839,0,30,36,6,27,28,5,30,9,5,57,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
359032,1001,2241,94,28,9999,0,1031,0,4183,4312,2,3,1171,490,2000,1,1,72,72,45,0,72,0,21,2,1440,1584,6741,820,0,33,27,31,29,14,0,33,5,18,56,0,0,10301,2360,0,2226,5,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
360073,1014,2198,94,28,9999,0,977,0,4178,4081,2,3,1171,490,2000,1,1,72,72,45,0,72,0,50,2,1440,1584,6858,829,0,30,19,25,22,15,30,5,9,5,57,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
361032,1014,2198,94,29,9999,0,1059,0,4178,4424,2,3,1171,490,2000,1,1,72,72,45,0,72,0,2,2,1440,1584,6837,838,0,33,16,27,11,23,23,10,33,10,56,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
362032,1014,2198,94,29,9999,0,1030,0,4178,4303,2,3,1171,490,1017,1,1,72,72,45,0,72,0,14,2,1440,1584,6907,823,0,35,36,37,15,10,14,9,35,5,57,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
363032,1014,2198,94,29,9999,0,1034,0,4178,4320,2,3,1171,490,1555,1,1,72,72,44,0,72,0,39,2,1440,1584,7111,845,0,25,35,39,38,50,25,14,25,5,58,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
364033,1014,2198,94,29,9999,0,1034,0,4178,4320,2,3,1171,490,2000,1,1,72,72,45,0,72,0,33,2,1440,1584,7317,829,0,31,23,11,27,40,0,0,31,5,60,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
365032,1014,2198,94,29,9999,0,969,0,4178,4048,2,3,1171,490,2000,1,1,72,72,45,0,72,0,36,2,1440,1584,7271,827,0,33,15,31,14,15,0,5,33,0,60,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
366033,1014,2198,94,29,9999,0,1028,0,4178,4294,2,3,1171,490,2000,1,1,72,72,44,0,72,0,45,2,1440,1584,7363,830,0,31,19,27,27,27,9,5,31,10,60,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
367033,1014,2198,94,29,9999,0,970,0,4178,4052,2,3,1171,490,2000,1,1,72,72,45,0,72,0,20,2,1440,1584,7665,838,0,35,22,27,19,15,0,4,35,21,62,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
368033,1014,2198,94,29,9999,0,972,0,4178,4061,2,3,1171,490,2000,1,1,72,72,45,0,72,0,26,2,1440,1584,7657,833,0,36,19,28,11,10,5,0,36,0,62,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
369033,1014,2198,94,29,9999,0,991,0,4178,4140,2,3,1171,490,2000,1,1,72,72,45,0,72,0,14,2,1440,1584,7545,840,0,33,30,28,28,26,33,4,13,5,61,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
370033,1014,2198,94,29,9999,0,1031,0,4181,4310,2,3,1171,490,2000,1,1,72,72,45,0,72,0,22,2,1440,1584,7867,835,0,40,19,28,19,15,40,9,9,14,66,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
371033,1014,2198,94,29,9999,0,1033,0,4181,4318,2,3,1171,490,2000,1,1,72,72,45,0,71,0,62,2,1440,1584,9253,854,0,38,15,23,25,11,38,10,9,22,74,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
372033,1014,2198,94,29,9999,0,1099,0,4181,4594,2,3,1171,490,2000,1,1,72,72,44,0,71,0,40,2,1440,1584,9175,840,0,31,19,15,25,23,31,5,0,22,73,0,0,10301,2316,0,2182,5,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
