Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
303003,2153,1135,91,36,9999,0,1372,0,4155,5700,4,3,1478,490,1804,0,0,72,72,36,0,0,0,0,3,1440,1584,5498,1072,355,31,36,35,42,38,21,26,31,15,52,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,100
304003,2153,1135,91,36,9999,0,1308,0,4143,5419,4,3,1478,490,2000,0,0,73,72,38,0,0,1,0,3,1440,1584,5155,937,68,33,45,47,45,39,21,22,33,11,49,0,0,46581,1275,0,974,135,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,100
305002,2153,1135,91,36,9999,0,1273,0,4143,5274,4,3,1478,490,2000,0,0,72,72,36,0,2,0,0,3,1440,1584,5858,884,0,36,41,36,37,39,25,36,36,10,49,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
306003,2153,1135,91,36,9999,0,1275,0,4143,5282,4,3,1478,490,2000,0,0,72,72,34,0,0,0,0,3,1440,1584,5782,892,0,39,36,36,39,48,31,23,39,15,49,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
307003,2153,1135,91,36,9999,0,1294,0,4143,5361,4,3,1478,490,2000,0,0,72,72,34,0,0,0,0,3,1440,1584,5929,899,0,34,25,33,34,37,25,34,21,19,50,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
308004,2153,1135,91,36,9999,0,1253,0,4143,5191,4,3,1478,490,2000,0,0,72,72,33,0,0,0,0,3,1440,1584,5883,899,0,36,30,33,42,33,30,25,36,22,50,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
309003,2153,1135,91,36,9999,0,1352,0,4143,5601,4,3,1478,490,2000,0,0,72,72,33,0,0,0,0,3,1440,1584,5766,906,0,30,46,50,51,39,30,23,30,15,49,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
310003,2153,1135,91,36,9999,0,1250,0,4143,5178,4,3,1478,490,2000,0,0,72,72,33,0,0,0,0,3,1440,1584,5381,887,0,41,46,40,36,37,28,41,16,11,46,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
311003,2153,1135,91,36,9999,0,1429,0,4143,5920,4,3,1478,490,2000,0,0,72,72,33,0,0,1,0,3,1440,1584,6985,908,0,31,39,39,40,39,30,30,31,26,66,0,0,46581,1275,0,974,135,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
312004,2153,1135,91,36,9999,0,1404,0,4143,5816,4,4,1478,490,2000,0,0,73,72,38,0,0,0,0,3,1440,1584,8595,919,0,35,33,43,36,43,31,31,35,23,64,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
313003,2153,1135,91,36,9999,0,1252,0,4143,5187,4,3,1478,525,2000,0,0,72,72,38,0,0,1,0,3,1440,1584,4813,899,0,27,30,30,36,33,25,23,27,15,43,0,0,46581,1275,0,974,135,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
314004,2153,1135,91,36,9999,0,1306,0,4150,5419,4,3,1478,490,2000,0,0,72,72,33,0,0,0,0,3,1440,1584,6192,879,0,42,38,48,31,45,21,40,42,11,52,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
315003,2153,1135,91,36,9999,0,1362,0,4150,5652,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,3,1440,1584,6507,885,0,39,31,36,28,39,31,39,17,5,54,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
316003,2153,1135,91,36,9999,0,1341,0,4150,5565,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,3,1440,1584,6590,885,0,33,43,38,27,30,33,30,27,22,55,0,0,46581,1275,0,974,135,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
317023,2142,1142,91,36,9999,0,1360,0,4150,5644,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,3,1440,1584,6410,911,0,23,30,33,16,28,16,23,22,14,54,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
318004,2142,1142,91,36,9999,0,1318,0,4150,5469,4,3,1478,490,2000,0,0,72,72,34,0,0,0,0,3,1440,1584,6322,905,0,36,30,36,26,21,26,27,36,19,52,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
319004,2142,1142,91,36,9999,0,1206,0,4150,5004,4,3,1478,490,1804,0,0,72,72,32,0,0,0,0,3,1440,1584,4067,899,0,38,35,31,31,26,27,23,38,11,38,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
320004,2142,1142,91,36,9999,0,1500,0,4150,6361,4,4,1478,490,1804,0,0,72,72,31,0,0,1,0,3,1440,1584,6873,2089,0,68,52,52,61,64,68,60,64,15,61,0,0,46588,1281,0,981,135,1116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
321005,2142,1142,91,36,9999,0,1444,0,4150,5992,4,3,2419,525,2000,0,0,72,72,40,2,2,2,0,3,1440,1584,4532,2296,0,59,63,64,72,61,54,59,44,22,47,0,0,46588,1281,0,981,135,1116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,100
322004,2142,1142,91,36,9999,0,1417,0,4150,5880,4,3,1056,490,1353,0,0,69,72,40,0,11,5,0,3,1440,1584,5926,946,0,52,31,42,40,23,36,12,52,21,50,0,0,46588,1281,0,981,135,1116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
323005,2142,1142,91,36,9999,0,1284,0,4150,5328,4,3,1670,490,2000,0,0,71,72,39,0,4,2,0,3,1440,1584,6421,935,0,52,23,12,26,27,29,48,52,15,52,0,0,46588,1281,0,981,135,1116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
324005,2142,1142,91,36,9999,0,1407,0,4146,5833,4,3,825,490,2000,0,0,70,72,40,0,4,3,0,3,1440,1584,5160,907,0,52,38,44,50,31,47,38,52,22,45,0,0,46588,1281,0,981,135,1116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
325004,2142,1142,91,36,9999,0,1222,0,4146,5066,4,3,710,490,1353,0,0,72,72,37,0,1,0,0,3,1440,1584,6444,914,0,44,22,30,26,25,41,27,44,22,48,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
326005,2142,1142,91,36,9999,0,1300,0,4146,5389,4,3,1056,490,2000,0,0,69,72,39,0,8,4,0,3,1440,1584,6107,913,0,59,40,18,40,23,36,59,45,22,53,0,0,46588,1281,0,981,135,1116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
327005,2142,1142,91,36,9999,0,1381,0,4146,5725,4,3,1056,490,2000,0,0,72,72,39,0,0,0,0,3,1440,1584,6137,911,0,50,47,50,47,52,36,45,50,19,51,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
328005,2142,1142,91,36,9999,0,1271,0,4146,5269,4,3,1382,490,2000,0,0,72,72,37,0,0,0,0,3,1440,1584,5738,908,0,61,22,50,30,17,40,45,61,10,49,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
329005,2142,1142,91,36,9999,0,1500,0,4146,6961,4,3,940,490,2000,0,0,72,72,38,0,0,0,0,3,1440,1584,6373,896,0,73,36,42,25,33,42,73,47,11,53,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
330005,2142,1142,91,36,9999,0,1398,0,4146,5796,4,3,1286,490,2000,0,0,71,72,37,0,0,0,0,3,1440,1584,6452,910,0,44,38,38,38,36,31,44,39,29,54,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
331006,2142,1142,91,36,9999,0,1327,0,4146,5501,4,3,940,490,2000,0,0,72,72,37,0,0,1,0,3,1440,1584,6447,898,0,59,45,47,39,43,31,59,44,27,54,0,0,46588,1281,0,981,135,1116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
332005,2142,1142,91,36,9999,0,1340,0,4146,5555,4,3,825,490,2000,0,0,71,72,36,0,0,0,0,3,1440,1584,6387,894,0,62,35,12,23,35,45,62,50,19,54,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
333005,2142,1142,91,36,9999,0,1374,0,4146,5696,4,3,940,490,2000,0,0,73,72,36,0,0,1,0,3,1440,1584,6465,913,0,47,36,26,6,22,33,47,36,15,53,0,0,46588,1281,0,981,135,1116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
334005,2142,1142,91,36,9999,0,1399,0,4138,5789,4,3,1286,490,2000,0,0,72,72,36,0,0,0,0,3,1440,1584,6448,899,0,38,31,45,23,35,36,36,38,11,54,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
335005,2142,1142,91,36,9999,0,1394,0,4137,5766,4,3,1056,490,2000,0,0,72,72,35,0,0,0,0,3,1440,1584,6257,903,0,52,30,11,16,25,43,33,52,26,54,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
336005,2142,1142,91,36,9999,0,1384,0,4137,5725,4,3,1382,490,2000,0,0,72,72,36,0,0,0,0,3,1440,1584,6330,921,0,47,21,30,17,33,39,45,47,19,54,0,0,46588,1281,0,981,135,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
337028,2138,1147,91,36,9999,0,1446,0,4137,5982,4,3,1286,490,2000,0,0,72,72,36,0,0,0,0,3,1440,1584,6403,913,0,44,26,19,17,22,43,44,44,19,53,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
338006,2138,1147,91,36,9999,0,1391,0,4137,5754,4,3,1382,490,2000,0,0,72,72,36,0,0,0,0,3,1440,1584,6428,906,0,50,17,6,25,36,33,47,50,15,54,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
339006,2138,1147,91,36,9999,0,1403,0,4137,5804,4,3,1056,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,6363,898,0,51,26,31,38,35,38,27,51,19,50,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
340006,2138,1147,91,36,9999,0,1286,0,4137,5320,4,3,825,490,1804,0,0,71,72,37,0,0,2,0,3,1440,1584,6153,912,0,50,34,35,41,36,42,35,50,26,53,0,0,46588,1287,0,986,135,1121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
341006,2138,1147,91,36,9999,0,1304,0,4137,5394,4,3,1171,490,1804,0,0,72,72,36,0,0,0,0,3,1440,1584,6206,911,0,50,21,22,38,17,50,40,50,19,54,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
342006,2138,1147,91,36,9999,0,1331,0,4137,5506,4,3,940,490,1804,0,0,73,72,38,0,0,0,0,3,1440,1584,5577,1442,441,58,36,35,39,18,40,33,58,10,54,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,100
343006,2138,1147,91,36,9999,0,1323,0,4137,5473,4,3,940,490,1804,0,0,72,72,38,0,0,0,0,3,1440,1584,5114,900,0,50,26,30,42,30,38,50,44,10,48,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
344014,2138,1147,91,36,9999,0,1249,0,4146,5178,4,3,1382,490,1804,0,0,72,72,35,0,0,0,0,3,1440,1584,5016,910,0,44,18,31,26,17,35,44,44,22,44,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
345006,2138,1147,91,36,9999,0,1251,0,4146,5186,4,3,825,490,1804,0,0,72,72,34,0,0,0,0,3,1440,1584,5214,899,0,56,36,31,11,6,39,45,56,15,45,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
346006,2138,1147,91,36,9999,0,1212,0,4146,5024,4,3,1382,490,1804,0,0,72,72,34,0,0,0,0,3,1440,1584,4830,912,0,54,26,27,37,26,54,45,42,22,40,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
347006,2138,1147,91,36,9999,0,1368,0,4146,5671,4,3,1056,490,1804,0,0,71,72,33,0,0,1,0,3,1440,1584,4735,933,0,57,44,41,50,55,52,57,47,19,42,0,0,46588,1287,0,986,135,1121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
348007,2138,1147,91,36,9999,0,1392,0,4146,5771,4,3,825,490,1804,0,0,71,72,34,0,0,2,0,3,1440,1584,6066,917,0,47,36,31,35,23,47,39,41,10,52,0,0,46588,1287,0,986,135,1121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
349006,2138,1147,91,36,9999,0,1441,0,4146,5974,4,3,940,490,1804,0,0,72,72,36,0,0,0,0,3,1440,1584,6108,917,0,60,26,36,22,33,40,33,60,27,44,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
350007,2138,1147,91,36,9999,0,1422,0,4146,5895,4,3,1382,490,1804,0,0,67,72,41,0,9,6,0,3,1440,1584,6170,888,0,47,30,36,30,42,42,47,42,19,52,0,0,46588,1287,0,986,135,1121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
351007,2138,1147,91,36,9999,0,1342,0,4146,5563,4,3,825,490,1804,0,0,72,72,39,0,0,0,0,3,1440,1584,6144,902,0,50,18,33,22,30,45,38,50,27,51,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
352007,2138,1147,91,36,9999,0,1446,0,4146,5995,4,3,940,490,1804,0,0,72,72,38,0,0,0,0,3,1440,1584,6286,896,0,50,26,36,39,25,42,38,50,11,53,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
353007,2138,1147,91,36,9999,0,1426,0,4146,5912,4,3,1056,490,681,0,0,71,72,37,0,0,2,0,3,1440,1584,6267,897,0,44,26,33,18,45,33,35,44,21,53,0,0,46588,1287,0,986,135,1121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
354007,2138,1147,90,36,9999,0,1416,0,4133,5852,4,3,1478,490,1804,0,0,72,72,38,0,0,0,0,3,1440,1584,6311,893,0,56,16,22,23,33,36,42,56,14,52,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
355007,2138,1147,90,36,9999,0,1400,0,4133,5786,4,3,940,490,1804,0,0,72,72,38,0,0,2,0,3,1440,1584,6243,894,0,47,17,28,26,22,47,38,47,22,52,0,0,46588,1287,0,986,135,1121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
356007,2138,1147,90,36,9999,0,1341,0,4133,5542,4,3,1862,490,1804,0,0,72,72,38,0,0,0,0,3,1440,1584,5735,896,0,47,26,38,35,33,42,47,44,14,50,0,0,46588,1287,0,986,135,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
357031,2137,1149,90,36,9999,0,1344,0,4133,5554,4,3,1056,490,2000,0,0,73,72,37,0,0,0,0,3,1440,1584,6328,904,0,54,22,35,25,26,54,40,54,14,52,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
358007,2137,1149,90,36,9999,0,1383,0,4133,5715,4,3,1382,490,2000,0,0,71,72,37,0,0,0,0,3,1440,1584,6247,900,0,59,33,40,36,29,47,42,59,26,52,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
359008,2137,1149,90,36,9999,0,1357,0,4133,5608,4,3,940,490,1804,0,0,72,72,37,0,0,1,0,3,1440,1584,6302,890,0,54,31,16,26,30,45,36,54,14,53,0,0,46588,1288,0,987,135,1123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
360008,2137,1149,90,36,9999,0,1313,0,4133,5426,4,3,940,490,1804,0,0,73,72,37,0,0,0,0,3,1440,1584,6251,894,0,47,22,33,22,36,47,29,37,14,50,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
361008,2137,1149,90,36,9999,0,1311,0,4133,5418,4,3,1478,490,1804,0,0,68,72,38,0,0,4,0,3,1440,1584,6072,896,0,43,17,38,17,33,43,42,31,14,52,0,0,46588,1288,0,987,135,1123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
362008,2137,1149,90,36,9999,0,1386,0,4133,5728,4,3,1171,490,1804,0,0,72,72,39,0,10,2,0,3,1440,1584,6192,896,0,60,27,30,31,28,35,54,60,19,52,0,0,46588,1288,0,987,135,1123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
363008,2137,1149,90,36,9999,0,1312,0,4133,5422,4,3,1382,490,1804,0,0,72,72,38,0,0,0,0,3,1440,1584,6264,898,0,52,26,36,12,21,30,42,52,19,52,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
364008,2137,1149,90,36,9999,0,1303,0,4140,5394,4,3,1382,490,1804,0,0,73,72,38,0,0,0,0,3,1440,1584,6308,898,0,47,26,30,22,30,31,47,33,22,52,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
365008,2137,1149,90,36,9999,0,1333,0,4140,5518,4,3,1574,490,2000,0,0,73,72,37,0,0,0,0,3,1440,1584,6230,908,0,42,26,26,33,21,22,22,42,26,52,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
366008,2137,1149,90,36,9999,0,1354,0,4140,5605,4,3,1478,490,2000,0,0,69,72,41,0,11,5,0,3,1440,1584,6542,947,0,47,35,35,40,12,31,38,47,19,53,0,0,46588,1288,0,987,135,1123,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
367008,2137,1149,90,36,9999,0,1278,0,4140,5290,4,3,1478,490,2000,0,0,72,72,39,0,7,0,0,3,1440,1584,5731,930,0,41,17,22,21,25,36,41,38,5,49,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
368008,2137,1149,90,36,9999,0,1314,0,4140,5439,4,3,1478,490,2000,0,0,73,72,37,0,0,0,0,3,1440,1584,6047,910,0,40,22,25,30,17,35,26,40,22,50,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
369008,2137,1149,90,36,9999,0,1357,0,4140,5617,4,3,1478,490,2000,0,0,72,72,37,0,0,0,0,3,1440,1584,5622,889,0,38,22,26,25,25,22,30,38,29,48,0,0,46588,1288,0,987,135,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
